"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","29","21","0","0","15.9","3","0.2","0","15.9","0","0"
"7","29","22","0","0","15.6","2.3","0.2","0","15.6","0","0"
"7","29","23","0","0","15.4","1.7","0.2","0","15.4","0","0"
"7","30","0","0","0","15.1","1","0.2","0","15.1","0","0"
"7","30","1","0","0","14.6","0.7","0.2","0","14.6","0","0"
"7","30","2","0","0","14","0.3","0.2","0","14","0","0"
"7","30","3","0","0","13.5","0","0.2","0","13.5","0","0"
"7","30","4","0","12","14","0.3","0.2","10.487","14.333","35.556","7.007"
"7","30","5","121","74","14.5","0.7","0.2","119.69","18.436","680.738","629.328"
"7","30","6","310","140","15","1","0.2","328.164","25.069","1947.998","1851.684"
"7","30","7","502","174","17.3","1","0.2","575.727","34.929","3293.763","3149.762"
"7","30","8","679","158","19.7","1","0.2","792.357","43.915","4343.849","4162.64"
"7","30","9","766","152","22","1","0.2","922.018","50.133","4891.59","4690.973"
"7","30","10","778","168","22.8","1.3","0.2","967.642","50.205","5107.209","4898.952"
"7","30","11","651","257","23.7","1.7","0.2","906.805","47.142","4831.876","4633.375"
"7","30","12","489","327","24.5","2","0.2","756.308","42.853","4097.139","3924.672"
"7","30","13","416","351","24.8","2","0.2","631.99","40.141","3464.158","3314.12"
"7","30","14","438","270","25.1","2","0.2","482.71","36.838","2690.19","2567.577"
"7","30","15","383","219","25.4","2","0.2","312.836","32.949","1705.336","1617.62"
"7","30","16","364","151","24.4","1.3","0.2","153.764","28.599","754.475","700.452"
"7","30","17","197","96","23.3","0.7","0.2","69.578","25.602","384.306","343.399"
"7","30","18","0","27","22.3","0","0.2","23.382","23.23","111.674","80.428"
"7","30","19","0","0","20.9","0.3","0.2","0","20.9","0","0"
"7","30","20","0","0","19.4","0.7","0.2","0","19.4","0","0"
"7","30","21","0","0","18","1","0.2","0","18","0","0"
"7","30","22","0","0","17.7","1","0.2","0","17.7","0","0"
"7","30","23","0","0","17.3","1","0.2","0","17.3","0","0"
"7","31","0","0","0","17","1","0.2","0","17","0","0"
"7","31","1","0","0","16.6","1.7","0.2","0","16.6","0","0"
"7","31","2","0","0","16.2","2.3","0.2","0","16.2","0","0"
"7","31","3","0","0","15.8","3","0.2","0","15.8","0","0"
"7","31","4","0","10","16.5","2.7","0.2","9.08","16.666","30.23","1.869"
"7","31","5","54","73","17.3","2.3","0.2","90.051","19.361","507.748","462.467"
"7","31","6","148","153","18","2","0.2","242.256","23.922","1426.233","1348.407"
"7","31","7","214","240","20","2.3","0.2","408.677","29.395","2363.181","2252.155"
"7","31","8","328","268","22","2.7","0.2","578.255","34.326","3272.191","3128.955"
"7","31","9","357","317","24","3","0.2","683.276","37.803","3791.094","3629.472"
"7","31","10","320","369","25.1","3.3","0.2","703.902","38.616","3872.097","3707.604"
"7","31","11","201","464","26.1","3.7","0.2","650.755","37.826","3570.9","3417.08"
"7","31","12","166","454","27.2","4","0.2","576.902","37.145","3170.22","3030.597"
"7","31","13","146","370","26.3","3","0.2","445.082","35.271","2462.264","2347.728"
"7","31","14","54","319","25.4","2","0.2","306.669","32.837","1702.515","1614.899"
"7","31","15","18","214","24.5","1","0.2","188.771","30.247","1047.797","983.381"
"7","31","16","2","143","23.8","1.3","0.2","120.19","27.211","672.35","621.237"
"7","31","17","0","66","23.2","1.7","0.2","56.779","24.674","312.188","273.837"
"7","31","18","0","12","21.8","2","0.2","10.469","22.047","47.537","18.563"
"7","31","19","0","0","20.7","2.3","0.2","0","20.7","0","0"
"7","31","20","0","0","19.5","2.7","0.2","0","19.5","0","0"
"7","31","21","0","0","18.4","3","0.2","0","18.4","0","0"
"7","31","22","0","0","17.4","3.3","0.2","0","17.4","0","0"
"7","31","23","0","0","16.5","3.7","0.2","0","16.5","0","0"
"8","1","0","0","0","15.7","1","0.2","0","15.7","0","0"
"8","1","1","0","0","15.2","1","0.2","0","15.2","0","0"
"8","1","2","0","0","14.9","1","0.2","0","14.9","0","0"
"8","1","3","0","0","14.7","1","0.2","0","14.7","0","0"
"8","1","4","0","10","14.7","1","0.2","9.08","14.937","30.5","2.13"
"8","1","5","93","72","14.8","1","0.2","107.672","18.072","611.4","562.446"
"8","1","6","292","140","17.1","1","0.2","317.951","26.855","1872.462","1778.824"
"8","1","7","459","172","18.9","1.7","0.2","541.309","32.975","3118.683","2980.886"
"8","1","8","491","229","20.7","2.3","0.2","694.749","36.653","3911.251","3745.37"
"8","1","9","408","334","22.5","3","0.2","750.911","37.672","4171.119","3996.031"
"8","1","10","416","376","23.3","3","0.2","807.126","39.588","4428.373","4244.169"
"8","1","11","415","397","24.1","3","0.2","802.628","40.289","4382.918","4200.325"
"8","1","12","415","386","24.9","3","0.2","739.179","39.811","4047.583","3876.872"
"8","1","13","442","342","24.9","2.3","0.2","646.679","39.702","3553.912","3400.694"
"8","1","14","511","241","25","1.7","0.2","497.887","37.896","2769.44","2644.019"
"8","1","15","469","193","25","1","0.2","319.199","34.642","1719.293","1631.082"
"8","1","16","361","146","24.3","1","0.2","148.37","28.657","724.653","671.687"
"8","1","17","151","98","23.5","1","0.2","74.073","25.764","409.863","368.051"
"8","1","18","0","23","22.8","1","0.2","20.128","23.392","92.083","61.531"
"8","1","19","0","0","21.2","1","0.2","0","21.2","0","0"
"8","1","20","0","0","19.5","1","0.2","0","19.5","0","0"
"8","1","21","0","0","17.9","1","0.2","0","17.9","0","0"
"8","1","22","0","0","17","1","0.2","0","17","0","0"
"8","1","23","0","0","16.2","1","0.2","0","16.2","0","0"
"8","2","0","0","0","15.3","1","0.2","0","15.3","0","0"
"8","2","1","0","0","14.5","1","0.2","0","14.5","0","0"
"8","2","2","0","0","13.6","1","0.2","0","13.6","0","0"
"8","2","3","0","0","12.8","1","0.2","0","12.8","0","0"
"8","2","4","0","10","14","1","0.2","9.08","14.237","30.61","2.236"
"8","2","5","61","71","15.1","1","0.2","95.298","17.999","540.412","493.974"
"8","2","6","131","154","16.3","1","0.2","234.102","23.473","1378.571","1302.434"
"8","2","7","183","239","18.9","1.7","0.2","384.84","28.889","2225.882","2119.721"
"8","2","8","193","318","21.4","2.3","0.2","499.821","32.856","2829.787","2702.227"
"8","2","9","208","360","24","3","0.2","570.151","35.507","3177.776","3037.886"
"8","2","10","215","402","24.6","3","0.2","619.563","37.089","3418.974","3270.537"
"8","2","11","217","420","25.3","3","0.2","622.502","37.842","3418.634","3270.209"
"8","2","12","216","411","25.9","3","0.2","579.992","37.587","3188.208","3047.948"
"8","2","13","126","386","24.8","4.3","0.2","444.789","32.155","2490.118","2374.594"
"8","2","14","38","328","23.8","5.7","0.2","305.384","28.035","1727.669","1639.161"
"8","2","15","15","213","22.7","7","0.2","186.81","24.955","1060.058","995.207"
"8","2","16","16","163","21.4","5.3","0.2","136.375","23.389","775.137","720.382"
"8","2","17","2","87","20","3.7","0.2","72.057","21.307","406.077","364.399"
"8","2","18","0","16","18.7","2","0.2","13.977","19.025","62.536","33.031"
"8","2","19","0","0","18","2","0.2","0","18","0","0"
"8","2","20","0","0","17.2","2","0.2","0","17.2","0","0"
"8","2","21","0","0","16.5","2","0.2","0","16.5","0","0"
"8","2","22","0","0","15.7","2","0.2","0","15.7","0","0"
"8","2","23","0","0","15","2","0.2","0","15","0","0"
"8","3","0","0","0","14.2","2","0.2","0","14.2","0","0"
"8","3","1","0","0","14","2.3","0.2","0","14","0","0"
"8","3","2","0","0","13.9","2.7","0.2","0","13.9","0","0"
"8","3","3","0","0","13.7","3","0.2","0","13.7","0","0"
"8","3","4","0","10","14.6","3.3","0.2","9.08","14.75","30.529","2.159"
"8","3","5","104","70","15.5","3.7","0.2","109.663","17.476","622.613","573.263"
"8","3","6","317","134","16.4","4","0.2","325.543","22.073","1956.259","1859.652"
"8","3","7","493","173","17.7","4","0.2","567.621","27.571","3343.505","3197.742"
"8","3","8","630","169","19","4","0.2","760.217","32.192","4367.143","4185.108"
"8","3","9","497","307","20.3","4","0.2","822.307","34.528","4630.262","4438.904"
"8","3","10","626","246","21.2","3.7","0.2","901.343","37.493","5003.906","4799.309"
"8","3","11","628","261","22.1","3.3","0.2","887.919","39.17","4888.649","4688.135"
"8","3","12","626","254","23","3","0.2","809.155","39.344","4458.431","4273.161"
"8","3","13","499","323","23.8","2.7","0.2","671.373","38.083","3719.167","3560.093"
"8","3","14","562","214","24.7","2.3","0.2","501.821","36.215","2814.952","2687.918"
"8","3","15","474","188","25.5","2","0.2","315.453","33.097","1706.973","1619.199"
"8","3","16","357","145","24.2","1.7","0.2","145.703","27.833","713.82","661.238"
"8","3","17","143","95","23","1.3","0.2","71.991","25.045","398.881","357.457"
"8","3","18","0","20","21.7","1","0.2","17.494","22.204","75.284","45.327"
